country,year,ln_ef,ln_co2_per_capita,ln_palma,ln_gini_wid,ln_gdp_per_capita,ln_fossil_fuel_share,ln_renewable_energy,ln_urban_pct,ln_trade_openness,ln_oil,ihs_fdi
Egypt,2009,0.09531017980432493,5.347073350742915,1.5638634018197777,-0.5454170685356098,7.678622307960792,4.548297070615913,1.7404661748405046,3.7597652975897917,4.035186113816572,1.8323506233859765,1.9789194232912894
Egypt,2010,0.09531017980432493,5.288417195866697,1.50510567450184,-0.5636991133730588,7.8059154190820585,4.546782282183605,1.6863989535702288,3.7590050933242334,3.869874090825985,2.0040155841722838,1.7915486078221199
Egypt,2011,0.12221763272424911,5.168796743461264,1.55036406060309,-0.5511269205395163,7.859661714116598,4.543918501064653,1.6863989535702288,3.7580187079835436,3.812327174270144,2.2765350021353097,-0.20314278125941496
Egypt,2012,0.131028262406404,5.01615148599482,1.5979377352515176,-0.5387108272555263,8.005055943581185,4.542156305684775,1.667706820558076,3.75681496645023,3.7065172219514615,2.1263798696838605,0.8830277562325084
Egypt,2013,0.10436001532424286,4.977950252253118,1.6184968571228522,-0.53102833108351,8.014840119179505,4.542202592515128,1.667706820558076,3.755402591757855,3.6981621873301154,2.0579152799978577,1.1686524803607432
Egypt,2014,0.0769610411361284,4.7888280179654155,1.6385710627040424,-0.5237420156992175,8.049871090906265,4.5022584179829455,1.6863989535702288,3.753790223812495,3.6087584961175776,1.9205044450863389,1.1998834990354577
Egypt,2015,0.058268908123975824,4.203146854129186,1.657983344461639,-0.5166760374441662,8.103791147239484,4.138531406242515,1.667706820558076,3.751986437235936,3.550936716083312,1.1171933651881087,1.4885920616607546
Egypt,2016,0.058268908123975824,4.224187086897738,1.630032462163273,-0.5250935955636955,8.092737531895827,4.379907297188816,1.62924053973028,3.749999758391813,3.4093820970253397,0.8548684891364126,1.6241690598937502
Egypt,2017,0.10436001532424286,3.833659271978621,1.6036558207592193,-0.5332416630503228,7.7811816542148735,4.5316362687614395,1.589235205116581,3.748293952702234,3.7572886236371223,1.4177524977983698,1.8130617641221216
Egypt,2018,0.06765864847381486,3.8192748738711364,1.6032681247263028,-0.5327304591540405,7.817908477192321,4.5455414926073985,1.6094379124341003,3.7485087041238687,3.826705168282313,1.7006648998428302,1.8497267115521407
Egypt,2019,-0.040821994520255166,3.351884622305337,1.603872404130644,-0.5322195164536632,7.99395380819095,4.5501733883401565,1.824549292051046,3.749061689462842,3.71659230983608,1.3565982292275676,1.7623812192022636
Egypt,2020,-0.020202707317519466,2.7529585918306947,1.5425436776040702,-0.5493932169152491,8.163688590984506,4.547111769862721,1.9021075263969205,3.749931125039387,3.4696736262415864,0.619877830496256,1.2083480052158735
Iran,2005,1.0116009116784799,6.473555229121249,1.9457211667245986,-0.46664926143316193,8.04944328277749,4.593663712229013,0.3364722366212129,4.217607078466462,3.9971082751620464,3.45343164824915,1.068814079760675
Iran,2006,1.0543120297715298,6.521576534861796,1.9415717474567153,-0.46744690046404563,8.193929816232913,4.592752333327366,0.3364722366212129,4.224058877702384,3.9734446500435703,3.451865267708008,0.7883313429483044
Iran,2007,1.1085626195212777,6.532565434137964,1.9989997575778682,-0.45318584431957604,8.452759552801167,4.59350761781923,0.26236426446749106,4.231293710857476,3.9097666001111544,3.262940177748448,0.5489561234215583
Iran,2008,1.0508216248317612,6.520651408687952,1.690120038595155,-0.5274632649190139,8.589962404901545,4.6003899640835595,-0.35667494393873245,4.23958433327658,3.8759688511334645,3.4199201417334795,0.4700904294791623
Iran,2009,1.0577902941478545,6.464351266549861,1.762148707203371,-0.5235731965884932,8.59702470242646,4.6003737639595625,-0.2231435513142097,4.248353472512962,3.7773384962054872,2.8651826481475884,0.6694046607840025
Iran,2010,1.0818051703517284,6.43042778809729,1.8167337295566661,-0.4911864085136422,8.746906226190578,4.599248848586368,-0.10536051565782628,4.257161335290456,3.7789633583631,3.0069608145210185,0.6924819488613287
Iran,2011,1.0715836162801904,6.296603840216745,1.5638288032140129,-0.5764313808639844,8.990402605842695,4.598901335655954,-0.10536051565782628,4.265549712087615,3.7189093781722504,3.1069363338951073,0.6360681700224209
Iran,2012,1.0715836162801904,6.176696140484071,1.7282214484240672,-0.5171790977381658,9.001356226255238,4.594755047565848,-0.10536051565782628,4.2733740868323435,3.7862181814044287,2.913060865638708,0.6720958561356832
Iran,2013,1.0885619528146082,6.176397912161684,1.6051864635767423,-0.5421443070234179,8.735965916314798,4.590774946471111,0.0,4.28086683021071,3.851990963790245,3.0567129050453667,0.576955353476666
Iran,2014,1.0986122886681098,6.044056749484333,1.5948571016980653,-0.5506064937778352,8.643308303861676,4.60407102789945,-0.10536051565782628,4.288161007780102,3.814441491204599,3.0557155521811312,0.44101808843934714
